time,seconds_elapsed,z,y,x,a,ave,std
1.64617E+18,14.824698,1.07798579,1.356001937,0.399633378,1.777779923,2.40807715,0.352291589
1.64617E+18,14.83468018,1.454072435,1.165987899,0.505312013,1.931112285,2.410644494,0.347753225
1.64617E+18,14.84466113,1.843403176,1.043035473,0.559735458,2.190744634,2.360601326,0.437568046
1.64617E+18,14.85464307,2.222559145,0.757827954,0.541900599,2.409922949,2.245296559,0.591855616
1.64617E+18,14.86462402,2.525539637,0.571972205,0.551456071,2.647566139,2.07475841,0.745581823
1.64617E+18,14.8746062,2.710789822,0.375912457,0.520924885,2.785866897,1.865422345,0.842892588
1.64617E+18,14.88458716,2.825505165,0.199986566,0.31942733,2.85052765,1.639236536,0.868634046
1.64617E+18,14.89456909,2.743778483,0.090583942,0.05931772,2.74591413,1.413696954,0.816057504
1.64617E+18,14.90455029,2.53215058,-0.099225513,-0.148908851,2.538465305,1.232210314,0.691973422
1.64617E+18,14.91453198,2.140542541,-0.204929283,-0.478251865,2.202871586,1.079147842,0.538333599
1.64617E+18,14.92451318,1.654672164,-0.264196295,-0.666861589,1.803453363,0.965237366,0.388040745
1.64617E+18,14.93449512,1.230017596,-0.317130013,-0.658279784,1.430680609,0.901457344,0.283308615
1.64617E+18,14.94447632,0.828029033,-0.326675256,-0.53335372,1.037696966,0.874858749,0.241822141
1.64617E+18,14.95445801,0.46348085,-0.346161462,-0.40216465,0.704541455,0.886623252,0.252101172
1.64617E+18,14.96443896,0.21504911,-0.391337405,-0.328256972,0.554205489,0.926654552,0.251792779
1.64617E+18,14.97442114,0.012129998,-0.385917134,-0.354268342,0.524008806,0.996690918,0.23531995
1.64617E+18,14.9844021,0.006133973,-0.46801674,-0.367565777,0.59513183,1.104239103,0.240422089
1.64617E+18,14.99438403,0.29799452,-0.826121153,-0.309148805,0.931047731,1.263339972,0.351598835
1.64617E+18,15.00436499,0.49372109,-0.828682528,-0.292005801,1.00784058,1.467077397,0.601499339
1.64617E+18,15.01434717,0.717307727,-0.740753485,-0.261445535,1.06376683,1.730298081,0.86232613
1.64617E+18,15.02432813,0.82055066,-0.797185566,-0.223470463,1.165653147,2.020858662,1.056456341
1.64617E+18,15.0343103,0.716789256,-0.905444865,-0.151315547,1.164694654,2.299566055,1.156933921
1.64617E+18,15.04429126,0.564807135,-0.999935751,-0.126239923,1.155341995,2.564654792,1.170154345
1.64617E+18,15.05427319,0.165578685,-1.081581769,-0.15319252,1.104854457,2.822353433,1.113814398
1.64617E+18,15.06425415,-0.344225525,-1.185465337,-0.223884962,1.254569151,3.095050229,0.986479326
1.64617E+18,15.07423608,-1.011366077,-1.207656711,-0.277622544,1.599490653,3.381849964,0.811005106
1.64617E+18,15.08421729,-1.809336656,-1.2094056,-0.207000792,2.186140519,3.661686347,0.604124927
1.64617E+18,15.09419897,-2.616262695,-1.402000887,-0.033046749,2.968421982,3.874497069,0.38018234
1.64617E+18,15.10418018,-3.209029851,-1.709376983,0.173502171,3.640047425,3.950960126,0.242064994
1.64617E+18,15.11416211,-3.449337905,-1.935760558,0.332893692,3.969372637,3.86758142,0.415945352
1.64617E+18,15.12414331,-3.395786932,-1.969839937,0.460882906,3.952727074,3.650573577,0.743413201
1.64617E+18,15.13412524,-3.275259688,-1.867788261,0.58541197,3.815582024,3.387816402,1.007595745
1.64617E+18,15.1441062,-3.291118351,-1.615488739,0.699293566,3.73232841,3.139907036,1.164597124
1.64617E+18,15.15408813,-3.571175063,-1.190324468,0.716030255,3.831822412,2.921495591,1.235651762
1.64617E+18,15.16406909,-4.003547074,-0.735922411,0.652367711,4.122566507,2.714890242,1.238890806
1.64617E+18,15.17405127,-4.338545922,-0.364067121,0.620965734,4.39785448,2.498244746,1.160747355
1.64617E+18,15.18403223,-4.27597753,-0.041958735,0.571829654,4.314247735,2.278057117,0.973209444
1.64617E+18,15.19401416,-3.69643752,0.255804315,0.454527436,3.733052555,2.084957168,0.704519926
1.64617E+18,15.20399512,-2.747812269,0.464362309,0.330140301,2.806260365,1.968165071,0.483883083
1.64617E+18,15.21397729,-1.627113126,0.738942052,0.20958805,1.799294204,1.963647472,0.476187107
1.64617E+18,15.22395825,-0.774150728,1.039077091,0.277571764,1.325155324,2.065037029,0.534738562
1.64617E+18,15.23394019,-0.215931738,1.210894378,0.522790058,1.336488367,2.204161887,0.504256871
1.64617E+18,15.24392114,0.166435594,1.358006262,0.724627257,1.548213963,2.32684859,0.420522566
1.64617E+18,15.25390308,0.368644512,1.490048004,0.872810424,1.765768916,2.406183616,0.331571484
1.64617E+18,15.26388428,0.468289712,1.587956005,1.041860292,1.95611155,2.457165492,0.260831226
1.64617E+18,15.27386621,0.560636572,1.665326245,1.317078332,2.195978187,2.495617924,0.206897919
1.64617E+18,15.28384692,0.661791592,1.706651358,1.526186508,2.383248251,2.522610828,0.182175759
1.64617E+18,15.2938291,0.815582808,1.820158494,1.612993415,2.565131579,2.556687927,0.184773106
1.64617E+18,15.30381006,0.979417864,2.002056446,1.62975385,2.761084384,2.612259508,0.250745608
1.64617E+18,15.31379224,1.014187564,2.078851516,1.601198494,2.813189766,2.691426968,0.377948298
1.64617E+18,15.32377295,0.93322193,2.099530147,1.449110136,2.716403909,2.804566563,0.534417827
1.64617E+18,15.33375513,0.854165345,2.119769217,1.160935365,2.563355397,2.962270598,0.693995869
1.64617E+18,15.34373584,0.870852275,2.063271085,0.683704441,2.341564225,3.158979871,0.820329488
1.64617E+18,15.35371826,1.030653546,1.993288033,0.377962083,2.275587671,3.379380833,0.865916472
1.64617E+18,15.36369897,1.311493517,1.938013305,0.051628188,2.340635872,3.592258397,0.829287317
1.64617E+18,15.37368091,1.64442608,1.832704088,-0.133255574,2.465907227,3.770482516,0.726259829
1.64617E+18,15.38366187,2.137813408,1.663225473,-0.289336655,2.724019244,3.894036801,0.585211549
1.64617E+18,15.39364404,2.675572378,1.551752472,-0.416010951,3.120847384,3.954280944,0.483904286
1.64617E+18,15.403625,3.205595784,1.439102829,-0.524628562,3.552758986,3.941147755,0.507549963
1.64617E+18,15.41360718,3.671382574,1.31527479,-0.592248831,3.944585714,3.847870842,0.639036475
1.64617E+18,15.42358813,4.063523696,1.22212655,-0.654098992,4.293444262,3.676577526,0.799566754
1.64617E+18,15.43356982,4.344400493,1.111464282,-0.644819122,4.530448123,3.422913031,0.951558566
1.64617E+18,15.44355103,4.391846719,0.992641503,-0.623367315,4.545573844,3.098793379,1.064423725
1.64617E+18,15.45353296,4.269682229,0.900913067,-0.597147855,4.404363319,2.745723623,1.110537387
1.64617E+18,15.46351416,4.009565896,0.819573339,-0.499796026,4.122877054,2.396974788,1.082140339
1.64617E+18,15.47349585,3.616238779,0.696983901,-0.371164678,3.701450078,2.08096007,0.989441455
1.64617E+18,15.48347705,3.258178205,0.594122662,-0.310859555,3.326460674,1.835665469,0.851777239
1.64617E+18,15.49345898,2.930693386,0.503653286,-0.307526465,2.989515493,1.682973798,0.692887553
1.64617E+18,15.50343994,2.577647425,0.344532984,-0.318398572,2.619989862,1.621846905,0.59497224
1.64617E+18,15.51342212,2.192368005,0.204452313,-0.363311042,2.231652556,1.652486706,0.650850941
1.64617E+18,15.52340283,1.718524166,0.016859949,-0.364327087,1.756799304,1.7737971,0.834608007
1.64617E+18,15.53338501,1.239708384,-0.238759072,-0.261317671,1.289251604,1.990123943,1.053751439
1.64617E+18,15.54336548,0.870005888,-0.512114825,-0.103932814,1.014876282,2.293663066,1.230500604
