time,seconds_elapsed,z,y,x
1646167855615744300,0.019744140625,-3.0366338870197533,1.2248776025369763,0.5066070214875042
1646167855625725200,0.02972509765625,-1.9191642275393008,1.4114973217353224,0.3993672015395015
1646167855635706400,0.039706298828125,-0.9254641555905342,1.4829206359580158,0.19785550855975598
1646167855645688300,0.049688232421875,0.3472264607399702,1.3414867969200015,-0.023612675049342214
1646167855655669500,0.05966943359375,1.364444186398387,1.094486258777976,-0.16741963642686605
1646167855665650400,0.069650390625,1.915933575055003,0.7845914575666189,-0.12098339087925851
1646167855675631400,0.07963134765625,2.015730166324973,0.44013300023525953,0.1097593284882605
1646167855685612500,0.089612548828125,1.9055349306374787,0.14858897148966788,0.37476171606052666
1646167855695593500,0.099593505859375,1.6135492956042288,-0.02548398534655571,0.42162163038030265
1646167855705574400,0.109574462890625,1.4455951139092444,-0.02139788507670164,0.29418131844662126
1646167855715555300,0.119555419921875,1.3787006752878426,0.12260258957892656,0.009805281634256244
1646167855725537300,0.129537353515625,1.3264420802623034,0.32100831589996814,-0.32976777827572074
1646167855735518200,0.139518310546875,1.187428746369481,0.45347178975790736,-0.6016701544947922
1646167855745499400,0.14949951171875,1.0621364793151618,0.5500172702774405,-0.7986465055998414
1646167855755480300,0.159480224609375,0.9929910468965768,0.6068973876237869,-0.9417316920414567
1646167855765461500,0.16946142578125,0.7381313196867704,0.691051880864799,-1.0381435362439602
1646167855775442400,0.1794423828125,0.5782166520625353,0.8184004959270358,-1.0688248710379005
1646167855785424100,0.189424072265625,0.21586861003637312,0.886845671121776,-0.906152794464305
1646167855795405300,0.1994052734375,-0.5468523765057325,0.9742486447647213,-0.7931831986926495
1646167855805386200,0.20938623046875,-1.1792296578228474,1.0507529155135154,-0.5753812825061381
1646167855815367200,0.2193671875,-0.5474328067421913,0.7895581400632857,-0.4530961979111656
1646167855825348400,0.229348388671875,0.22924130182862282,0.30930911027789115,-0.6064074852149933
1646167855835329300,0.239329345703125,0.579395632714033,0.22530630046725272,-0.606998984834738
1646167855845310500,0.249310546875,0.563058245897293,0.35955724226385355,-0.6537691019792109
1646167855855292400,0.25929248046875,0.4991770176172256,0.462280826896429,-0.768806224739924
1646167855865273300,0.2692734375,0.4567161785066127,0.5008554722234606,-0.8211857427313923
1646167855875254300,0.279254150390625,0.47841363105177875,0.4124003591790795,-0.6605337007433175
1646167855885235200,0.289235107421875,0.5829606317192316,0.15043722970485687,-0.3304161226492375
1646167855895216000,0.299216064453125,0.7122592118054628,-0.0410629550114274,-0.17163436804506926
1646167855905197300,0.309197265625,0.8380190963715315,-0.010562310546636582,-0.1569937752088532
1646167855915178200,0.31917822265625,1.0132102435827255,-0.05189502241015434,-0.11684935981445013
1646167855925160400,0.329160400390625,1.20507370865345,-0.16080927837640047,-0.14701591348666698
1646167855935141400,0.339141357421875,1.3945640148520468,-0.2768941566243768,-0.18469854187741874
1646167855945122300,0.349122314453125,1.5184405698895453,-0.4522635830119252,-0.162628273964487
1646167855955103500,0.359103515625,1.5170979231089352,-0.7154103693127631,-0.2075048324473202
1646167855965084400,0.36908447265625,1.528613004335761,-0.9722560096427798,-0.2837500869337469
1646167855975065300,0.3790654296875,1.525733649507165,-1.2105085931837558,-0.38925654375050217
1646167855985046300,0.38904638671875,1.4972142419874668,-1.4146122388854623,-0.5204333753313869
1646167855995028200,0.3990283203125,1.4029068957835436,-1.4171817971125245,-0.6233953718297183
1646167856005009400,0.409009521484375,1.298141283929348,-1.099385428996384,-0.8050143601313233
1646167856014990300,0.418990234375,1.2035790861815214,-0.9573761281579732,-0.8196421665512025
1646167856024971300,0.42897119140625,1.0820371115714311,-1.0287833680287002,-0.7896321551475673
1646167856034952400,0.438952392578125,0.9965963779121637,-0.9785495568290352,-0.7704218432430178
1646167856044933400,0.448933349609375,0.9938912106066942,-0.9858052270457148,-0.6369564988661557
1646167856054914300,0.458914306640625,0.9745213242262601,-0.9757824302032589,-0.5154430562308058
1646167856064896300,0.468896240234375,0.9794459211468696,-0.8920736349031329,-0.45827181045077736
1646167856074877200,0.478877197265625,0.9075327775806188,-0.8515563310757279,-0.3127519807407632
1646167856084858400,0.4888583984375,0.7810311347365378,-0.8595341780871152,-0.21385211911480873
1646167856094839300,0.49883935546875,0.5727952115356921,-0.8846557598620652,-0.161135587721318
1646167856104820200,0.5088203125,0.3449140921443701,-0.9838707518517971,-0.18725914961304516
1646167856114800400,0.51880029296875,0.12993337085843085,-1.0862971071034668,-0.26677655763793734
1646167856124781300,0.52878125,0.1482528714030981,-1.2380509723648427,-0.2787353640442714
