time,seconds_elapsed,z,y,x
1646167565605347000,0.78134716796875,-0.3733445062063634,-0.6318839448422193,0.3074395170137286
1646167565615330300,0.791330322265625,-0.4485188435256481,0.8562392281949519,0.09016542409360408
1646167565625313000,0.80131298828125,-0.022293518742173907,1.2569418430566788,-0.23059183965474367
1646167565635295200,0.811295166015625,-0.01902143826894462,0.49865737765729423,-0.16482918154224752
1646167565645278200,0.8212783203125,0.15408596147075296,-1.3972721047669647,0.5066824248112738
1646167565655261000,0.831260986328125,0.013552797599509357,0.49963002208173274,0.03147343501970172
1646167565665244200,0.841244140625,0.04135492369532585,0.8582283561855554,0.08129735024422406
1646167565675227100,0.85122705078125,0.5689688581805676,-1.4605752408981323,0.6456114414215087
1646167565685210000,0.861210205078125,0.6854139480430632,-2.605835409101844,0.7255741820611059
1646167565695193000,0.871193115234375,0.47202714488506314,-2.625806768506765,0.015775076758861542
1646167565705176000,0.881176025390625,0.5513585288185626,-2.290409861770272,-0.5433525516912341
1646167565715159300,0.8911591796875,0.16150569967534392,-2.394624854004383,-0.675068714313209
1646167565725142000,0.90114208984375,0.3105687549501657,-2.414489245903492,-0.7737266569420694
1646167565735125000,0.911125,0.3365244494616985,-2.067567905589938,-0.9948102251477539
1646167565745108200,0.921108154296875,0.25498364585042,-2.048628811842203,-0.8020676391549408
1646167565755091200,0.93109130859375,0.5415431641817092,-1.8069161509752272,-0.5201654451102018
1646167565765074000,0.941073974609375,0.18688100048303602,-1.492916837054491,-0.6842959768638014
1646167565775057200,0.95105712890625,-0.12465747628211975,-1.7182833432763813,-0.7444570155769586
1646167565785040100,0.9610400390625,0.8303228427805006,-1.7514789259135721,0.0821752290572971
1646167565795023000,0.971023193359375,0.08491115682721137,-1.2545605008780956,0.9390960828408599
1646167565805006000,0.981006103515625,1.1114050987444817,0.24634382779896258,2.27789027967602
1646167565814989000,0.990989013671875,-0.8652794437408446,3.479258411809802,4.608449781005084
1646167565824972800,1.000972900390625,-2.180671137678623,11.00013848479986,7.12564624492824
1646167565834956000,1.0109560546875,-0.8300527936674654,12.47373804244399,5.891690725183486
1646167565844938800,1.020938720703125,0.41897593817710876,4.000878731903433,3.4745293374612927
1646167565854921700,1.030921630859375,0.7503226927399634,0.894246010506153,0.9205077022269368
1646167565864905000,1.040905029296875,0.6768157041110098,1.0631646533191204,-0.3848290096318349
1646167565874888000,1.050887939453125,-0.14864493946060536,0.8479676589339971,-0.5710798955177888
1646167565884870700,1.06087060546875,-0.883032688704878,0.9918617506057024,-0.3319181247100234
1646167565894854000,1.07085400390625,-1.4112427624523638,1.4406588265508413,0.1625944082275033
1646167565904836900,1.0808369140625,-1.32391650730744,1.5263818842828274,0.44600189226865766
1646167565914819800,1.09081982421875,-1.0606045935727655,1.0910627140700817,0.6304124109849334
1646167565924802800,1.100802734375,-0.7197079203762113,0.524603719818592,1.3341279585897923
1646167565934785800,1.110785888671875,-0.6034568917810916,-0.31639000844955445,1.8336524744704366
1646167565944769000,1.12076904296875,-0.7432416484378278,-0.9310264658927917,1.7542574507161974
1646167565954752000,1.130751953125,-0.6397476639546453,-1.2277607567578555,1.5390817913800476
1646167565964734700,1.140734619140625,-0.4311414461366832,-0.993719945693016,1.2411980382189154
1646167565974718000,1.150718017578125,-0.4104745056830346,-0.40627544655799863,0.976565689535439
1646167565984701000,1.160700927734375,-0.27698051973357796,-0.2921346881151199,0.7290075175106525
1646167565994683600,1.17068359375,0.12183686590343713,-0.031841245418787,0.5346498610040172
1646167566004667000,1.1806669921875,0.13076894489973784,0.1479728854179382,0.366570956950821
1646167566014649900,1.19064990234375,0.22382965204343197,0.24360358918011188,0.5687994564304127
1646167566024632800,1.2006328125,0.034264527042955156,0.3600742518752813,0.7653250315606593
1646167566034615800,1.21061572265625,-0.5117537367261946,0.3777636378228664,0.7108125201284885
1646167566044597800,1.22059765625,-0.8933730270639061,0.34239889445304866,0.5869626339022069
1646167566054581000,1.2305810546875,-1.0522367243304849,0.3694377080261707,0.5089388985011726
1646167566064563700,1.240563720703125,-1.1390686200872062,0.5751151789158583,0.640517990740016
1646167566074546700,1.250546630859375,-1.6781681905090808,0.9057043931096792,1.0785624211981892
1646167566084530000,1.260530029296875,-2.278174065053463,1.3985919551938772,1.8727540662810205
1646167566094513000,1.270512939453125,-2.3473080992951987,1.9456658654958008,2.855422748866677
1646167566104495900,1.280495849609375,-2.0192536642760035,2.240159683957696,3.6558757924318313
1646167566114478800,1.290478759765625,-2.199605262990296,2.5324533620268106,4.248225307004153
1646167566124461800,1.3004619140625,-2.8790590605199333,2.4044413146197794,4.590189901693165
1646167566134445000,1.310445068359375,-3.573927869324386,2.015873374187946,4.867932784101367
1646167566144427800,1.320427734375,-3.917426249451935,1.6075924330264328,5.427086423775553
1646167566154410800,1.33041064453125,-3.5994057171911,1.2198381470650435,6.081721129608154
1646167566164394000,1.34039404296875,-3.3409184471338986,1.039431311032176,6.745787096130847
1646167566174377000,1.350376953125,-2.9751772555381057,1.2619798372238873,6.532255404609441
1646167566184359700,1.360359619140625,-2.9561177502810954,1.191231645783782,5.732041430497169
1646167566194343000,1.370343017578125,-3.08220204449594,1.1987702245950698,5.186422395178675
1646167566204326000,1.380325927734375,-3.1873931882858275,1.3967431124567984,4.993634801000356
1646167566214308900,1.390308837890625,-3.0975539274066684,1.6299451346099376,4.927504332488775
1646167566224291800,1.400291748046875,-2.8806349315345288,1.6000824957877398,4.8461739567577835
1646167566234274800,1.41027490234375,-2.801117742705345,1.128354626110196,4.65874818187356
1646167566244258000,1.420258056640625,-2.992051817971468,0.2401163315862417,4.621212524205446
1646167566254240800,1.43024072265625,-2.9279052167534827,-0.4086065198540687,4.42581767013818
1646167566264223700,1.4402236328125,-2.9026117855429647,-0.40842181093692775,4.177880727928876
1646167566274207000,1.45020703125,-2.7852196240887044,0.19568974536061287,4.221030133825541
1646167566284190000,1.46018994140625,-2.2114425619088114,0.6801461637079715,4.149058538070321
1646167566294172700,1.470172607421875,-1.577117361394316,1.5179074859261512,3.451691190448403
1646167566304156000,1.480156005859375,-0.566754762327671,2.4898452233999966,2.352922724306583
1646167566314139000,1.490138916015625,1.2786803582645951,3.5975434304505582,1.4426637366324662
1646167566324121900,1.500121826171875,3.0077392164468764,4.951266900870204,0.23783287855787202
1646167566334104800,1.510104736328125,3.871214825636148,5.571252902647853,-0.8875875024650245
1646167566344087800,1.520087890625,4.145513412809372,5.494603962731361,-2.000853207449615
1646167566354070800,1.53007080078125,3.316100232219696,5.044615046653151,-2.563024149118364
1646167566364054000,1.540053955078125,1.6548399218916892,4.637261741730571,-2.930610968580842
1646167566374036700,1.55003662109375,0.06871754412902518,3.7398914617240426,-4.069915735511482
1646167566384020000,1.56002001953125,-0.8471626992266624,2.7192338247448204,-5.155741425710916
1646167566394003000,1.5700029296875,-1.2093027245253323,1.8327122710108756,-5.313787376853823
1646167566403985700,1.579985595703125,-0.969323755583167,1.6036176841765641,-4.326691233214736
1646167566413969000,1.589968994140625,0.01656242774426937,1.2663713501811027,-2.7294299323275686
1646167566423952000,1.599951904296875,0.9832453134298323,1.204124445104599,-1.093292665079236
1646167566433934800,1.609934814453125,1.3492951325833797,1.2411457235097885,0.11759192181006073
1646167566443917800,1.619917724609375,0.4930032974183559,0.34371991392374035,2.1865523046717046
1646167566453900800,1.62990087890625,0.7755156592506914,0.29215105472803116,4.020084952154756
1646167566463883800,1.6398837890625,1.2704641724526882,0.7109341006815433,4.147658315883577
1646167566473867000,1.649866943359375,1.7812556400179862,0.30211598390340805,2.6344109307229515
1646167566483849700,1.659849609375,2.418841595894098,-0.46642333352863785,0.4215104250907898
1646167566493832700,1.669832763671875,2.361666002732515,-0.9717220488965511,-1.5728084121540187
1646167566503816000,1.67981591796875,2.3560709592044353,-1.305304599687457,-3.0573794456675647
1646167566513799000,1.689798828125,1.9747171879351137,-1.3048176929533482,-3.5584488529026506
1646167566523783000,1.699782958984375,1.7005222072668373,-1.7550456784844397,-3.112439654110372
1646167566533766000,1.709765869140625,2.4943887120485306,-2.1621920626580713,-3.254819541826844
1646167566543748900,1.719748779296875,2.888823498687148,-2.423189269709587,-3.7176477734729647
1646167566553731800,1.72973193359375,3.2119547980904577,-2.793795436993241,-4.080283984790742
1646167566563714800,1.73971484375,3.714702075409889,-3.325779330191016,-4.559668798962235
1646167566573697800,1.74969775390625,4.030957643824816,-4.49309876998961,-5.218180053967237
1646167566583680800,1.7596806640625,3.786236156530678,-5.171268080666661,-6.037712476533651
1646167566593664000,1.7696640625,3.9289012909293173,-5.846027290639281,-6.403427364644408
1646167566603646700,1.779646728515625,3.6015064888626336,-6.357838748902082,-6.414992130231857
1646167566613629700,1.789629638671875,2.957707649821043,-6.7673916096955535,-6.060809274482727
1646167566623613000,1.799613037109375,2.29179883191064,-6.530905743566155,-5.681428849112987
1646167566633596000,1.809595947265625,1.532872707606852,-5.904558974584937,-4.863755790677667
1646167566643579000,1.819578857421875,0.8197558560587466,-5.564553112748265,-3.8310818449512123
1646167566653561900,1.829561767578125,-0.04663359475061297,-5.171090386012196,-2.51168734511286
1646167566663544800,1.839544921875,-1.969985190977156,-3.8320243864983317,-1.089458201482892
1646167566673528000,1.849528076171875,-4.656794709718227,-1.5757272222101688,0.9763695824414491
1646167566683510800,1.8595107421875,-6.526172285303473,1.5266121859073638,3.331650852572918
1646167566693493800,1.86949365234375,-7.284466103053092,5.170023633563519,6.943176631146669
1646167566703477000,1.87947705078125,-6.846728181260824,9.301147286492586,9.39302652876675
1646167566713460000,1.8894599609375,-5.896549271130562,10.617401734739541,10.090136102235316
1646167566723442700,1.899442626953125,-4.616285589197278,7.853292410957812,9.537637244275212
1646167566733426000,1.909426025390625,-2.9620787045121193,4.402968417209387,7.77064160027802
1646167566743409000,1.919408935546875,-1.917927379220724,1.697692390668392,5.823659391486644
1646167566753391600,1.9293916015625,-1.7487386872947215,0.17819851233363151,4.508989582082629
1646167566763374800,1.939374755859375,-1.592677480228245,0.544477464067936,3.8612247620195146
1646167566773357800,1.94935791015625,-0.40616438739895816,3.7760827190458772,3.1044208905667063
1646167566783341000,1.959341064453125,-0.38034605553150175,7.66666626201868,1.4269082413569092
1646167566793323800,1.96932373046875,-1.5076108405783772,9.73948960391879,-0.5155649655774236
1646167566803306800,1.979306640625,-0.8078009221099317,11.075576879882812,0.6905266879469156
1646167566813290000,1.9892900390625,3.317050664812326,10.369799431312083,2.0283575927078723
1646167566823273000,1.99927294921875,4.602562768793105,5.732539443147182,-0.5673354848250747
1646167566833255200,2.009255126953125,2.5377313024297354,-1.1614824042081833,-5.896951422190666
1646167566843238000,2.01923779296875,2.030398743146658,-7.762039191627502,-10.539403133779764
1646167566853220900,2.029220947265625,2.205188323819637,-12.560676321184635,-12.123501878494023
1646167566863204900,2.039204833984375,0.4248591509968042,-13.983051887547969,-13.093449318933486
1646167566873188000,2.04918798828125,-1.715154689861834,-12.045132690656185,-12.353641005945205
1646167566883171000,2.059171142578125,2.7180416923508046,-5.719324572265148,-8.0774179772079
1646167566893153800,2.06915380859375,8.670942673039436,-0.18234978679418562,-4.758565815931559
1646167566903137000,2.079136962890625,10.331169548666477,2.1557371874302627,-3.9319016417890786
1646167566913120000,2.0891201171875,8.416723581820726,4.788117489108443,-3.1262469379276037
1646167566923103000,2.09910302734375,6.0604866183996196,6.195900466495752,-2.2555060139104723
1646167566933086000,2.1090859375,2.8825591775953767,6.121606565272808,-0.2661521055966615
1646167566943069000,2.11906884765625,-1.1185492714107035,6.185073952054977,2.480142744553089
1646167566953052200,2.12905224609375,-3.9111797562777992,4.5237592811912295,3.2394004388988016
1646167566963035000,2.139034912109375,-3.9561049396753307,2.8936820446342226,2.784866280606389
1646167566973017900,2.149017822265625,-2.4886522142231464,2.098333046209812,2.7895535616397855
1646167566983001000,2.1590009765625,-0.4458427561841905,0.7362935828655958,2.7817840966820717
1646167566992984000,2.168984130859375,1.7535837892383337,-0.845879162222147,2.2059692450642583
1646167567002966800,2.178966796875,2.986411766257882,-1.6253952162206171,1.1290402702867983
1646167567012950000,2.188949951171875,3.0180507671028374,-1.273311963099241,0.34631833291910585
1646167567022933000,2.19893310546875,3.2691718923062085,-0.957408276861906,0.023077143400534985
1646167567032916000,2.208916015625,3.7243712365090844,-0.7699076831758022,-0.6148850984420627
1646167567042899000,2.21889892578125,3.1941724731624124,-0.7087853982150554,-1.30459031393826
1646167567052882000,2.2288818359375,2.099761617708206,-0.7470084536254405,-1.7378204029172657
1646167567062865000,2.238864990234375,1.4759353071153163,-0.998212580937147,-2.1302219301626084
1646167567072849200,2.24884912109375,-0.42800797041654587,-1.567877093231678,-1.8947203988954424
1646167567082832100,2.25883203125,-1.3241805650711058,-1.8270640359908341,-1.2745672238573431
1646167567092814800,2.26881494140625,-0.20282208145856856,-1.936881086015701,-0.6192237852334976
1646167567102798000,2.278798095703125,2.028393833065033,-1.7666899390488862,-0.12753595432788134
1646167567112781000,2.288781005859375,2.97343479578495,-1.280854633563757,-0.20493191321939228
1646167567122763800,2.298763671875,2.8148364714562892,-1.0686942303955553,-0.6160808110326528
1646167567132747000,2.3087470703125,0.6170495099343359,-1.7650608765423297,-0.6397481023460626
1646167567142730000,2.31872998046875,-1.0432451702319085,-1.5896376741409302,-1.0865054891571402
1646167567152713000,2.328712890625,-2.8503941070497034,-1.6213158379524946,-0.5190878424739465
1646167567162696000,2.338696044921875,-3.7786066845655437,-1.5484744736254215,0.39650136377960443
1646167567172679000,2.348678955078125,-3.54968453168869,-0.19985972452163694,1.2246344414308667
1646167567182662000,2.358661865234375,-2.945274869227409,0.8749497738838196,2.089748757737875
1646167567192645000,2.36864501953125,-2.2757481530807913,1.752747338414192,2.880039303728938
1646167567202627800,2.3786279296875,-1.716581507794559,2.503400870543718,3.5748990524441
1646167567212611000,2.388611083984375,-2.0734511184096336,2.4418998153984544,3.728422557726502
1646167567222594000,2.398593994140625,-2.8043972027674315,1.9161983634710311,3.3993174446105954
1646167567232578000,2.408578125,-3.4052561870098113,1.668175204282999,3.2600533508270977
1646167567242560800,2.418560791015625,-3.6997348079025745,2.0130045407533643,3.2557416251078246
1646167567252544000,2.4285439453125,-3.338181423385441,2.578779644393921,3.226380213806033
1646167567262527000,2.43852685546875,-2.4943416580364106,2.881391302859783,3.3716888484507797
1646167567272510000,2.448510009765625,-1.9520447528779505,2.7806039469867945,4.03655297961384
1646167567282493000,2.458492919921875,-1.9934698192000389,2.5667525219917295,5.278043278777599
1646167567292476000,2.468475830078125,-1.9560383525587617,2.0306489185154435,6.952407985350489
1646167567302459000,2.478458984375,-1.9634313854195176,1.6211182695537805,8.02006702747941
1646167567312442000,2.488442138671875,-2.7693688517451283,1.042788220244646,7.947276516556739
1646167567322424800,2.4984248046875,-3.8690813207387924,0.2318471004128456,7.148387069046497
1646167567332408000,2.508407958984375,-4.9038463935256,-0.1771837823331356,6.388676954758167
1646167567342391000,2.51839111328125,-5.07725533349514,-0.22890812435150146,6.216824596580863
1646167567352374000,2.5283740234375,-3.995242187321186,-0.5807119760096073,6.175560273778438
1646167567362357000,2.53835693359375,-2.890316952115297,-1.480522050383687,5.892477491647004
1646167567372340000,2.548340087890625,-2.914657612645626,-2.38994984793067,5.4661091051310295
1646167567382324000,2.558323974609375,-3.254644769781828,-2.3784546404480933,5.185549703997373
1646167567392307000,2.568306884765625,-2.374484567773342,-0.27222587255239483,5.628333218741417
1646167567402290000,2.5782900390625,-0.5309959781389684,1.4209019866794348,5.58548776422739
1646167567412273000,2.58827294921875,0.9068588238418102,2.0753122361063956,4.709551317393779
1646167567422255900,2.598255859375,2.342474980050325,2.753570978632569,2.9063351899802683
1646167567432239000,2.608239013671875,2.7638018652677534,4.695999177381396,0.6702288000013679
1646167567442221800,2.618221923828125,3.0036130764275786,7.648457236111164,-2.0458599316507575
1646167567452205000,2.628205078125,3.5919244215250012,10.23862336691618,-4.132563914865255
1646167567462188000,2.63818798828125,4.125665972045064,11.90550560877919,-5.434920770663022
1646167567472171000,2.6481708984375,5.592759216535091,13.137296643966435,-6.970294355174898
1646167567482154000,2.658154052734375,3.9715328104317185,11.719647521603108,-7.424502934774756
1646167567492137000,2.668136962890625,1.4477702659912406,9.969006800079345,-7.557868033647536
1646167567502120000,2.678119873046875,-2.0431518417358396,7.3551499970853325,-6.986632326513528
1646167567512104000,2.68810400390625,-4.992281048303842,4.179282411420345,-5.344385928735137
1646167567522087200,2.698087158203125,-4.48511478549838,1.9775638095378874,-2.279953788077086
1646167567532070000,2.70806982421875,-2.0907886221796272,0.7177151391237974,0.413505397811532
1646167567542052900,2.718052978515625,-0.3752549429375678,0.47889293900132174,1.6479796807333826
1646167567552036000,2.7280361328125,0.5424918432086706,1.154953294700384,2.358739593891799
1646167567562018800,2.738018798828125,2.237397818028927,0.5985784720897674,2.6355451954498887
1646167567572002000,2.748001953125,3.948448871964216,0.14978841040730476,1.7277540591940284
1646167567581985000,2.757985107421875,5.097036723285913,0.2639034498870373,-0.0711880441620946
1646167567591968000,2.767968017578125,5.251125461235642,0.18349603421986102,-3.2963805094882845
1646167567601951000,2.777950927734375,5.510320587301254,-1.2535720743626355,-5.879384201318025
1646167567611934000,2.787933837890625,4.641979125641286,-3.3794343480110167,-7.243579965913296
1646167567621917000,2.7979169921875,2.057552269140631,-4.796505378225445,-7.393425659465789
1646167567631901000,2.80790087890625,1.3419307412952184,-5.314508092343807,-7.099787581050395
1646167567641884200,2.81788427734375,1.9807450699225067,-5.452860916501283,-6.235158125650883
1646167567651867000,2.827866943359375,3.137458652293682,-5.872710130381583,-5.753567618128657
1646167567661849900,2.837849853515625,4.346329999664426,-6.364027666670084,-5.87133825750649
1646167567671833000,2.8478330078125,5.363752892506122,-6.643475891691446,-6.384216468217969
1646167567681815800,2.85781591796875,6.321834538584947,-6.903995544359088,-7.18066436779499
1646167567691799000,2.867799072265625,6.542866230472922,-7.124698734945058,-7.306935709014534
1646167567701782000,2.877781982421875,6.52121612420082,-7.592229737454653,-7.360819859415292
1646167567711765000,2.887764892578125,6.067221479612589,-7.397827693817019,-7.1797636195629835
1646167567721748000,2.897748046875,5.212458753710985,-7.107243157753348,-6.570171001505852
1646167567731731000,2.90773095703125,4.007052159841359,-6.414494117581844,-5.7712599266856905
1646167567741714000,2.9177138671875,1.9587083024203775,-5.452074150037765,-4.440877292104065
1646167567751698000,2.927697998046875,-1.1404524756610392,-4.235926089662313,-3.0518215192794798
1646167567761681200,2.93768115234375,-4.788351297864318,-2.601599378967285,-1.4378849779233336
1646167567771664000,2.947663818359375,-8.267154951643944,0.3962023808330297,1.4440307872019706
1646167567781646800,2.957646728515625,-8.824669591939449,5.588058491498232,5.719625016516447
1646167567791630000,2.967630126953125,-9.670883685204386,12.048798811948298,10.565021559160947
1646167567801613000,2.977613037109375,-9.520311430943012,16.710234625470637,12.818256413269042
1646167567811596000,2.987595947265625,-6.132745798924565,14.357067571014165,12.6040069288671
1646167567821579000,2.9975791015625,-4.440878461147845,8.172302246516942,11.08997599211335
1646167567831562000,3.00756201171875,-3.0581407854288813,3.7102363281726833,8.136862684345244
1646167567841545200,3.017545166015625,-2.1920023867711422,1.216071488007903,4.60837350089848
1646167567851528200,3.027528076171875,-1.5563246026039124,-1.0347545513927936,3.2075022025957702
1646167567861511000,3.037510986328125,-0.7012973805472255,-2.8622067099183797,4.027296783229708
1646167567871495000,3.047494873046875,0.1286354400023818,-4.184844721722603,5.114377149665355
1646167567881478100,3.05747802734375,2.681262990529835,-3.854937060052156,2.3872288985341785
1646167567891461000,3.067461181640625,3.450498181271553,-3.746161043512821,-2.708895386081934
1646167567901444000,3.077444091796875,1.039672134050727,-2.8192648092925547,-5.977488017195463
1646167567911427000,3.087427001953125,1.8839445917285977,0.8351829961627721,-6.517345420247316
1646167567921410000,3.09741015625,4.412713566154241,6.718153239274025,-6.155436354160308
1646167567931393000,3.10739306640625,0.6718653882272542,12.118731010830402,-6.425162226590514
1646167567941376300,3.117376220703125,-9.641989014631509,13.600533748674392,-4.4327743574082845
1646167567951359000,3.12735888671875,-3.9570676472276447,7.3122712248235935,-4.399636057916283
1646167567961342200,3.13734228515625,3.6428444614231585,-1.4651047010213136,-8.021106891921162
1646167567971325200,3.1473251953125,2.9909552549064156,-5.613606189730763,-9.547578208053112
1646167567981308200,3.15730810546875,1.8265505335107444,-7.115189732843637,-9.376776235711574
1646167567991292000,3.1672919921875,4.557686685234308,-7.04953564967215,-6.555201395910978
1646167568001275100,3.177275146484375,8.735527665674686,-4.618550611519813,-2.9724992685005067
1646167568011258000,3.187258056640625,10.136199934273957,-1.9098785127997397,-1.3511748088501394
1646167568021241000,3.197240966796875,9.61884194779992,-0.42605508278310295,-0.3995671810910105
1646167568031224000,3.20722412109375,7.955402539867162,0.4949643683582544,0.06442585655078291
1646167568041207000,3.21720703125,5.740179144245386,2.5111007773965595,0.9618417292647063
1646167568051190000,3.22718994140625,3.9131872967079278,4.597190428104996,2.6077117243677375
1646167568061173200,3.23717333984375,2.3904198035299777,4.632306749671697,4.151426143984496
