time,seconds_elapsed,z,y,x,a,ave,std
1.64617E+18,0.876644531,0.993626422,1.2957313,1.633096438,2.3093759,4.159448736,2.017659582
1.64617E+18,0.886625732,0.796720871,0.777380796,1.958046916,2.2523394,4.127280143,2.04921742
1.64617E+18,0.896606689,-0.142083316,-0.35774201,2.089457081,2.12461712,4.005156617,2.188942252
1.64617E+18,0.906587646,-1.704498564,0.118868371,2.288748651,2.856188969,3.867356303,2.34107804
1.64617E+18,0.916568848,-1.214842165,0.931293008,2.546690854,2.971326717,3.674929702,2.490592167
1.64617E+18,0.926549805,-2.032319482,2.093226078,2.984558247,4.17366815,3.508921983,2.585475481
1.64617E+18,0.936530518,-1.913556325,5.164108272,2.822217229,6.188264873,3.239048718,2.642228839
1.64617E+18,0.946511719,-0.231276607,7.89484841,1.628477985,8.064369835,2.765899002,2.491057516
1.64617E+18,0.956492676,0.781274296,6.727108115,0.550690932,6.794676859,2.087735635,1.777093099
1.64617E+18,0.966473633,-0.312922478,3.762238903,0.802875887,3.859659535,1.509140213,0.850990338
1.64617E+18,0.97645459,-1.376130533,1.18642746,0.805956609,1.98768997,1.203877012,0.357492726
1.64617E+18,0.986435547,-0.869365252,0.386396442,0.397589744,1.031104144,1.072835321,0.277351799
1.64617E+18,0.996416748,-0.345469753,0.621570641,0.227448939,0.746613977,1.022646117,0.322154521
1.64617E+18,1.006397705,-0.693447544,0.371205887,0.499817069,0.931922963,1.008476857,0.336768153
1.64617E+18,1.016378662,-1.05826636,-0.015769816,0.774079416,1.311249525,1.00549528,0.337563772
1.64617E+18,1.026359863,-1.085054998,-0.301311097,0.952524012,1.474935497,0.997804145,0.331328368
1.64617E+18,1.036340576,-0.905969182,-0.331468335,1.091568033,1.456767719,0.979119986,0.308367916
1.64617E+18,1.046321533,-0.671611048,-0.335537192,1.040079546,1.282736165,0.939824225,0.267299684
1.64617E+18,1.056302734,-0.44149742,-0.25986908,0.868947319,1.008722635,0.892395778,0.243242014
1.64617E+18,1.066283691,-0.328023017,-0.208264565,0.707333154,0.80702752,0.858435941,0.248284574
1.64617E+18,1.076264648,-0.212713434,-0.123384972,0.631053047,0.677273065,0.833051207,0.264678428
1.64617E+18,1.08624585,-0.177970549,-0.061516253,0.494578292,0.529212105,0.812244602,0.283607709
1.64617E+18,1.096226807,-0.365572849,-0.095893154,0.472324959,0.604921377,0.804758161,0.291848532
1.64617E+18,1.106207764,-0.676706983,-0.199580908,0.56216769,0.902107195,0.791280276,0.30363992
1.64617E+18,1.116188721,-0.975153192,-0.359448229,0.665930884,1.234338171,0.75715597,0.30840498
1.64617E+18,1.126169434,-1.1142355,-0.338324192,0.55063774,1.288093913,0.693323484,0.266205664
1.64617E+18,1.136150391,-1.026318731,-0.118324766,0.253694775,1.063810099,0.627042811,0.177651444
1.64617E+18,1.146131592,-0.80537881,0.06386077,-0.029680268,0.808451695,0.571165542,0.104162046
1.64617E+18,1.156112549,-0.626457828,0.092832013,-0.21600948,0.66912427,0.558137343,0.078705241
1.64617E+18,1.16609375,-0.472695838,0.094459906,-0.271374809,0.553180184,0.583236809,0.132044648
1.64617E+18,1.176074707,-0.381402725,-0.004479191,-0.273252841,0.469207009,0.634741946,0.195485703
1.64617E+18,1.186055664,-0.400564814,-0.08172259,-0.198245001,0.4543477,0.70536576,0.244382386
1.64617E+18,1.196036865,-0.457669095,-0.088774262,-0.060762822,0.470142522,0.777445233,0.265132619
1.64617E+18,1.206017822,-0.510440901,-0.227319978,0.048417957,0.560864141,0.856433781,0.279107921
1.64617E+18,1.215998535,-0.494940549,-0.268179228,0.195820368,0.596013307,0.940555178,0.303086547
1.64617E+18,1.225979736,-0.450322824,-0.343029594,0.265563766,0.625287184,1.022839757,0.309995575
1.64617E+18,1.235960693,-0.287837429,-0.322200156,0.261532903,0.50503741,1.108703645,0.306887444
1.64617E+18,1.24594165,-0.492466706,-0.297681801,0.358854062,0.678169706,1.220313735,0.267470982
1.64617E+18,1.255922852,-0.731234546,-0.248403683,0.500210452,0.920118931,1.313843051,0.22103756
1.64617E+18,1.265903564,-0.798447695,-0.117178519,0.699906511,1.068231553,1.37092129,0.18229858
1.64617E+18,1.275885742,-0.822250595,-0.072823244,0.83682258,1.175445149,1.393386676,0.155482896
1.64617E+18,1.285866699,-0.762132373,-0.023924481,0.894170899,1.175142431,1.404585099,0.142906858
1.64617E+18,1.295847656,-0.78416651,0.051866381,0.984917923,1.260027996,1.426704316,0.121142576
1.64617E+18,1.305828857,-0.946930284,0.120547703,1.02694417,1.402078114,1.479652023,0.149185798
1.64617E+18,1.315809814,-1.026634519,0.21263445,0.956017407,1.418859094,1.588530421,0.334745734
1.64617E+18,1.325790771,-1.097073645,0.340254868,0.939517231,1.483926071,1.752391451,0.54598865
1.64617E+18,1.335771729,-1.235897886,0.299489727,1.005460945,1.621138301,1.95360206,0.744606488
1.64617E+18,1.345752686,-1.327140876,0.13857845,0.90705873,1.61346287,2.191683022,0.951984842
1.64617E+18,1.355733887,-1.343118051,0.03854805,0.646014469,1.49090132,2.478522014,1.146757356
1.64617E+18,1.365714844,-1.210356764,0.1488409,0.429459631,1.29288541,2.815953482,1.293554713
1.64617E+18,1.375696045,-1.158144492,0.482395394,0.288912493,1.28742938,3.225354958,1.390926769
1.64617E+18,1.385677002,-1.100485499,0.834440653,0.205890255,1.396334607,3.67895051,1.424201094
1.64617E+18,1.395657959,-1.232065907,1.248551616,0.354204483,1.789505058,4.158061164,1.380949212
1.64617E+18,1.40563916,-1.69796507,1.696564263,0.665566142,2.490862093,4.637226239,1.305202866
1.64617E+18,1.415620117,-2.043099235,2.082024885,0.91598964,3.057469399,5.059255109,1.222650627
1.64617E+18,1.425601318,-2.682215761,1.710679298,1.449667478,3.496032158,5.40685756,1.091178489
1.64617E+18,1.435582031,-3.081095545,1.468298529,2.089626008,4.001947923,5.668577284,0.898300632
1.64617E+18,1.445562988,-3.153574213,1.685142121,2.702271292,4.481852789,5.844782162,0.706428348
1.64617E+18,1.455544189,-3.00154007,1.732930293,3.414386711,4.865216008,5.961715869,0.550779147
1.64617E+18,1.465525146,-3.100411655,1.374580965,4.185291881,5.386900165,6.042864642,0.429726125
1.64617E+18,1.475506104,-3.323024771,1.388231889,4.576257238,5.823384902,6.055731408,0.411429511
1.64617E+18,1.485487305,-3.409479942,1.848938599,4.820923196,6.187441141,5.928398776,0.611855554
1.64617E+18,1.495468262,-3.248942466,2.618551683,5.089122881,6.581155808,5.692165983,0.868465318
1.64617E+18,1.505448975,-2.817846759,3.164183578,5.204539067,6.711150793,5.364593571,1.066558996
1.64617E+18,1.515430176,-2.495758539,3.220070885,5.107727044,6.533493916,5.011853997,1.143418959
1.64617E+18,1.525412109,-2.481102822,2.928167083,4.758312718,6.113229392,4.673412141,1.143818013
1.64617E+18,1.535393311,-2.927169011,2.517892922,4.279667616,5.763996712,4.425443744,1.071287184
1.64617E+18,1.545374023,-3.381854561,2.109818317,4.00595472,5.651189859,4.294717231,0.975444667
1.64617E+18,1.55535498,-3.649087447,1.661142821,4.018672747,5.676703737,4.23671804,0.907975123
1.64617E+18,1.565336182,-3.735674721,1.084259464,3.910320217,5.515567822,4.272825687,0.96960903
1.64617E+18,1.575317139,-3.350844798,0.233847919,3.069232381,4.550058584,4.331451297,1.056781606
1.64617E+18,1.585298096,-3.273317906,-0.620369448,1.879367639,3.825113213,4.36177574,1.066921646
1.64617E+18,1.595279297,-2.978545855,-0.337232305,1.392988728,3.305431687,4.623607723,1.214205443
1.64617E+18,1.605260254,-2.779562914,0.653555094,1.408258486,3.183755049,5.063341137,1.433628975
1.64617E+18,1.615240967,-2.04973575,1.684534218,1.696350036,3.14907536,5.35800246,1.314928533
1.64617E+18,1.625222168,-0.786617995,3.140550773,1.649492423,3.633545415,5.533857747,1.10926091
1.64617E+18,1.635203125,1.813126112,3.968993063,0.906710648,4.456731586,5.623421311,0.980946974
1.64617E+18,1.645183838,2.687215469,4.300273766,-0.059726191,5.071197951,5.581707081,1.036943964
1.64617E+18,1.655165039,3.941626332,4.337445267,-1.450841198,6.037780202,5.411471138,1.22877552
1.64617E+18,1.665145996,3.992644572,3.578603168,-2.912841211,6.101823927,5.077554118,1.447454301
1.64617E+18,1.675126953,0.951610989,2.379431377,-4.121564382,4.85330301,4.671691457,1.6571719
1.64617E+18,1.685108154,-1.336571845,1.722668426,-6.063317458,6.443433044,4.433075986,1.781006496
1.64617E+18,1.695089111,-2.223191598,1.145861641,-7.285397831,7.702765824,4.019461236,1.746038925
1.64617E+18,1.705070068,-1.165602114,1.087536878,-5.919463698,6.130368278,3.510585739,1.27693127
1.64617E+18,1.71505127,-0.787207193,1.800101795,-4.49719393,4.907628234,3.219788944,0.931648925
1.64617E+18,1.725032959,-0.527657189,2.242422953,-3.899563845,4.529181051,3.052790368,0.745139532
1.64617E+18,1.73501416,-1.011158718,2.305944116,-3.158870274,4.039589289,3.002737776,0.655733116
1.64617E+18,1.744995117,-0.786173758,1.883719989,-2.680037833,3.368838518,3.039465898,0.719923421
1.64617E+18,1.75497583,-0.003481266,1.148363979,-2.442077802,2.698610002,3.143642604,0.827399974
1.64617E+18,1.764957031,1.125017737,0.884153071,-1.458514217,2.043197318,3.330643119,0.912617552
1.64617E+18,1.774937988,2.175431337,0.672547379,-0.949736427,2.467148306,3.657609199,0.976283741
1.64617E+18,1.784918945,1.972713447,0.386640187,-1.132465276,2.307285544,4.050411807,1.185977511
1.64617E+18,1.794900146,1.944557612,-0.250584534,-1.728859682,2.614010849,4.581561382,1.447031425
1.64617E+18,1.804881104,2.110997297,-0.877629222,-2.270973632,3.222400329,5.162275892,1.686355162
1.64617E+18,1.814862061,1.778840396,-1.612289066,-2.17222918,3.237642475,5.742006837,1.902465156
1.64617E+18,1.824843262,2.165992039,-2.794921811,-1.930531717,4.02865513,6.330463475,1.946403075
1.64617E+18,1.834824219,2.608483001,-3.182687787,-1.576966262,4.406870512,6.782749547,1.883453594
1.64617E+18,1.84480542,2.900926901,-3.224696206,-0.799624338,4.410605581,7.164865637,1.745218778
1.64617E+18,1.854786133,3.155447021,-3.24478447,-0.621910102,4.568615144,7.502368129,1.487219119
1.64617E+18,1.864766846,3.277159676,-4.116805205,-0.733894267,5.312858123,7.776989414,1.131030649
1.64617E+18,1.874748047,3.502425645,-5.206408952,-1.234737172,6.395174388,7.876001632,0.937818157
1.64617E+18,1.88472998,3.72135072,-6.310736221,-2.090929346,7.618781291,7.67100746,1.365587162
1.64617E+18,1.894710938,3.86333664,-6.863547799,-2.980303513,8.421155942,7.333630654,1.71010996
1.64617E+18,1.904692139,4.487717954,-7.128466563,-3.224983206,9.019709788,7.246097798,1.674229881
1.64617E+18,1.914673096,4.328635938,-7.434339854,-3.034500967,9.122208847,7.603459775,2.284744387
1.64617E+18,1.924654053,3.82761826,-7.263893271,-2.39031722,8.551515854,8.302421819,3.426380639
1.64617E+18,1.934635254,3.364936744,-7.30375591,-1.741508298,8.228031407,9.123653974,4.268373532
1.64617E+18,1.944616211,2.533417531,-7.323722593,-0.748949505,7.785630505,9.71593822,4.507248827
1.64617E+18,1.954597412,1.79271373,-7.075870699,0.474278358,7.314827997,9.903239063,4.461830332
1.64617E+18,1.964578125,0.723828069,-6.078546007,1.501636442,6.302980298,9.727752164,4.592772065
1.64617E+18,1.974558838,-1.38243957,-3.909478213,1.298417471,4.345232674,9.408533222,4.919061489
1.64617E+18,1.984540039,-3.673242522,-1.184203939,1.767791763,4.245013229,9.251971778,5.09933374
1.64617E+18,1.994520996,-6.400062272,1.727932631,3.604575229,7.54582738,9.127880271,5.233013948
1.64617E+18,2.004501953,-9.053249215,6.207317933,6.172506147,12.59332956,8.861265768,5.372874567
1.64617E+18,2.014484131,-8.766772699,10.20538511,8.864809879,16.11182929,8.238952521,5.263859766
1.64617E+18,2.024465088,-6.899561946,11.1504214,10.4446346,16.7638374,7.385483047,4.563484517
1.64617E+18,2.034446289,-5.898717847,9.228535055,8.96027341,14.15087386,6.654807735,3.45330344
1.64617E+18,2.044427246,-5.447980743,6.191306124,5.027577987,9.658638937,6.066682912,2.49420865
1.64617E+18,2.054408203,-4.170525104,3.068039664,2.026572755,5.559959007,5.500744811,2.244549098
1.64617E+18,2.064389404,-2.90519771,1.024445923,0.432847227,3.110790881,5.952708014,2.632482204
1.64617E+18,2.074369873,-2.730239203,0.427379609,0.299028612,2.779618238,7.076282202,3.450438189
1.64617E+18,2.08435083,-1.852145578,2.348144258,0.283515474,3.004098155,8.294847813,3.846831052
1.64617E+18,2.094332031,-1.775278027,4.531968307,-0.347780076,4.879682345,9.304506372,3.645421983
1.64617E+18,2.104312988,-3.021514352,5.524522716,-0.964111428,6.370197097,9.752253601,3.336314474
1.64617E+18,2.114293945,-2.348174068,7.198004794,-0.296265797,7.577134544,10.13990319,3.140276816
1.64617E+18,2.124275146,2.680206175,9.065060649,-0.278591754,9.45708428,10.46165256,3.023888887
1.64617E+18,2.13425708,3.163675628,7.280608843,-2.317455397,8.269625634,10.43131828,3.035314024
1.64617E+18,2.144238281,0.392566655,-0.256765269,-3.97165293,3.999257928,10.28760959,3.16548716
1.64617E+18,2.154219238,3.310588191,-7.118830135,-6.321425373,10.07959103,10.27381012,3.193051006
1.64617E+18,2.164200195,3.756980544,-10.49124087,-9.035594316,14.34653277,9.44062229,4.094756922
1.64617E+18,2.174181396,0.954567793,-10.29272204,-10.82165005,14.96527435,8.308220506,4.146940426
1.64617E+18,2.184161865,2.574255737,-8.20440828,-9.883764804,13.10068374,7.244182772,3.635930227
1.64617E+18,2.194142822,6.867172419,-3.070225775,-5.565249278,9.357154636,6.414823586,3.113877453
1.64617E+18,2.204124023,9.835897137,0.723570879,-2.779620489,10.246693,5.906661605,3.004983966
1.64617E+18,2.21410498,10.36927804,1.77273448,-2.420637247,10.79462826,5.222982393,2.702277842
1.64617E+18,2.224085938,8.376981939,2.749882646,-2.4607524,9.153741494,4.367599615,2.087017722
1.64617E+18,2.234067139,6.020297231,2.64194834,-1.860031071,6.832538721,3.628226521,1.482635175
1.64617E+18,2.244049072,3.510346209,1.475097103,-0.641023529,3.861263152,3.229249382,1.036319087
1.64617E+18,2.254030273,0.87526527,1.277294895,0.810511204,1.747712778,3.21271488,1.027383907
1.64617E+18,2.26401123,-1.244506724,1.877843791,2.01506878,3.022514926,3.431209126,0.919231338
1.64617E+18,2.273992188,-2.315146097,2.196178503,2.919183566,4.324897012,3.479105976,0.909111048
1.64617E+18,2.283973145,-2.337547461,1.938500796,3.726421739,4.807091891,3.338438152,0.875567621
1.64617E+18,2.293954102,-1.358566819,0.826657744,3.968769483,4.275534825,3.103307521,0.757327816
1.64617E+18,2.303934814,-1.114828717,-0.526656561,3.179184455,3.409900878,2.897550583,0.687154187
1.64617E+18,2.313916016,-0.46345915,-1.02573947,1.937588942,2.240800471,2.777462082,0.692038548
1.64617E+18,2.323896973,0.965323872,-1.06087625,1.019964979,1.760010555,2.751983853,0.71561581
1.64617E+18,2.33387793,2.424464696,-1.324317343,0.670433163,2.842767334,2.74231134,0.729477727
1.64617E+18,2.343860107,3.162991153,-1.873880148,0.379303268,3.695918128,2.578463667,0.860716756
1.64617E+18,2.353841064,2.882245289,-2.674920051,-0.056939172,3.932655243,2.328247795,0.863189139
1.64617E+18,2.363821777,2.893811224,-1.934451813,-0.379656356,3.501483424,2.042322042,0.750596098
1.64617E+18,2.373802979,2.637195593,-1.060533136,-0.660658496,2.918218768,1.908806251,0.578092144
1.64617E+18,2.383783936,1.790561229,-1.0961048,-1.27409873,2.455785581,1.896628831,0.557620887
1.64617E+18,2.393764893,-0.065201152,-1.50949154,-1.623747157,2.217965448,1.881449462,0.544095101
1.64617E+18,2.40374585,-0.679103304,-0.258944366,-2.086029153,2.209015869,1.843300493,0.532411587
1.64617E+18,2.413726563,-1.358110892,-0.541404048,-1.344129713,1.986018183,1.784848565,0.521016517
1.64617E+18,2.42370752,-0.971795626,-1.153842703,-0.700555988,1.663285427,1.771640729,0.517411058
1.64617E+18,2.433688721,-0.396562008,-1.102249294,-0.279465395,1.204290596,1.901427853,0.625452024
1.64617E+18,2.443670654,-0.38129415,-1.105855794,-0.238242062,1.193759417,2.083627014,0.660244951
1.64617E+18,2.453651855,-0.952113385,-0.462483071,-0.178247466,1.073397712,2.280305701,0.658809509
1.64617E+18,2.463632813,-2.003605429,-0.724162416,0.39258156,2.166325506,2.607237055,0.778996042
1.64617E+18,2.47361377,-2.407228315,-1.125785652,0.870609407,2.79644457,2.885690423,1.029132997
1.64617E+18,2.483594971,-1.655512122,-0.501225182,1.521982773,2.30399189,3.131564656,1.248725535
1.64617E+18,2.493575928,-1.433085176,0.235375275,1.124058975,1.836475761,3.465143462,1.417274628
1.64617E+18,2.503556885,-1.400855808,0.164199798,0.805996649,1.624496589,3.929767631,1.561445222
1.64617E+18,2.513537842,-0.964074018,-0.502757799,1.501628697,1.853939822,4.493947824,1.643663064
1.64617E+18,2.523518555,-1.270212536,-1.264955638,2.356882714,2.961156663,5.1062743,1.686128137
1.64617E+18,2.533499512,-2.050139947,-0.814297445,2.071769741,3.026282206,5.609891132,1.721935718
1.64617E+18,2.543481689,-2.308482694,1.573333021,1.478033741,3.160546295,6.069856343,1.578744478
1.64617E+18,2.553462646,-2.238493212,3.470785767,1.342361826,4.342711247,6.520598474,1.303170412
1.64617E+18,2.563443848,-2.600348502,3.745468385,1.928901485,4.950859188,6.917700673,1.178039438
1.64617E+18,2.573424805,-2.809367685,3.643662792,2.53932354,5.255186902,7.367490518,1.199685127
1.64617E+18,2.583405762,-3.422826038,3.306120105,3.026706075,5.639779952,7.80319912,1.143295484
1.64617E+18,2.593386963,-3.849553613,3.216190244,4.106419712,6.482717452,8.11738508,0.91438945
1.64617E+18,2.60336792,-3.200343563,3.011834377,5.786687213,7.266298517,8.281763162,0.736126614
1.64617E+18,2.613348877,-1.780220744,2.819801985,7.246745736,7.977204579,8.285113466,0.731559418
1.64617E+18,2.623329834,-1.054009287,2.691840206,7.4565587,7.997324985,8.112521666,0.953706267
1.64617E+18,2.633311768,-1.953182379,3.018437721,6.72524992,7.625934314,7.87826356,1.207236057
1.64617E+18,2.643292969,-3.488063942,3.31713659,5.968897884,7.667967603,7.549349803,1.611541607
1.64617E+18,2.653273682,-4.075255051,3.721968852,6.217507903,8.31373324,7.135326482,2.01036889
1.64617E+18,2.663254639,-3.176578364,4.669595155,7.575173389,9.448757637,6.759647198,2.10389909
1.64617E+18,2.67323584,-2.163372797,4.487317264,8.220680785,9.612272918,6.550211611,1.922178431
1.64617E+18,2.683216797,-2.46991858,2.56647429,8.026824101,8.781639551,6.620855651,2.042625249
1.64617E+18,2.693197754,-2.399831775,0.742554397,7.728479452,8.126498275,6.92647951,2.516693391
