time,seconds_elapsed,z,y,x
1646167789554002200,0.032002197265625,-0.173937932279706,-1.5273787863656878,0.016947335408627986
1646167789563984100,0.041984130859375,-0.01004383963048458,-1.49307728831321,-0.18591226504873484
1646167789573965300,0.05196533203125,0.28049510372579095,-1.4846581272751092,-0.3998424543684348
1646167789583947300,0.061947265625,0.5407125585764646,-1.580514456486702,-0.4975652715716511
1646167789593928400,0.071928466796875,0.6792050834655762,-1.5164038033649325,-0.45113983967900273
1646167789603910100,0.08191015625,0.7431120307087897,-1.3213707683473825,-0.3771201888201758
1646167789613891000,0.09189111328125,0.6238263105928897,-1.1417965837463735,-0.4775992093963548
1646167789623873300,0.101873291015625,0.28938334358036516,-0.8816092317730188,-0.5110404373576865
1646167789633854200,0.111854248046875,-0.1565700333714485,-0.8272875667378305,-0.1220925576975569
1646167789643836200,0.121836181640625,-0.8065472687870263,-0.6636012716203927,0.07052424649111926
1646167789653817000,0.131817138671875,-1.429596165266633,-0.2828317299798131,0.24151158533692357
1646167789663799300,0.14179931640625,-1.9631793103545903,0.1221735505118966,0.4061416641104966
1646167789673780200,0.1517802734375,-2.307175118610263,0.4649564758464694,0.36386779893934723
1646167789683762400,0.161762451171875,-2.374046176356077,0.6433128090903163,0.2628624894667417
1646167789693744000,0.171744140625,-2.128775530746579,0.8465624683111905,0.19307649412229655
1646167789703725300,0.181725341796875,-1.6244307551026342,0.9328495896667242,0.16571502446606753
1646167789713707300,0.191707275390625,-0.8513643156349658,0.6169529176920652,-0.021617957568168637
1646167789723688200,0.201688232421875,0.23107962317168712,0.12461042226999998,-0.3163298757601529
1646167789733670100,0.211670166015625,1.3123533491551875,-0.11449673227369785,-0.5618941705539823
1646167789743651000,0.221651123046875,1.9893284816116092,-0.09968874698132275,-0.8009305248837918
1646167789753633300,0.23163330078125,2.334601470196247,0.05986322481036186,-0.8739647083692252
1646167789763614200,0.2416142578125,2.433737551730871,0.16108897210061549,-0.9210743961989879
1646167789773596200,0.25159619140625,2.2010113303959367,0.13514759837538004,-1.1003767781212925
1646167789783577000,0.2615771484375,1.8322347166270017,0.12760317434519527,-1.3063757360503077
1646167789793559300,0.271559326171875,1.426701612868905,0.2014993084222078,-1.4614339035540818
1646167789803540200,0.281540283203125,1.0091355414897203,0.34058746111690996,-1.5951510307349264
1646167789813522400,0.2915224609375,0.6269435658305883,0.49236821438521144,-1.7067155089490114
1646167789823503400,0.30150341796875,0.24162732067108153,0.5359460748270154,-1.8381259666226804
1646167789833485000,0.311485107421875,-0.19103695111870764,0.6110109604224563,-1.9228610362306235
1646167789843466200,0.32146630859375,-0.6015197862386703,0.7568976872161031,-1.9305489603847263
1646167789853448200,0.3314482421875,-0.8648515737175941,0.887535699212551,-1.767464430552721
1646167789863429400,0.341429443359375,-1.0414163473695517,0.9415826389595866,-1.5128785518482326
1646167789873411000,0.3514111328125,-1.1161924791514872,0.8032263076707721,-1.2442292226083576
1646167789883392300,0.361392333984375,-1.034839307066798,0.5230263874992728,-0.8988497049093246
1646167789893374200,0.371374267578125,-0.654053691074252,0.24881314052194356,-0.6299287191212177
1646167789903355100,0.381355224609375,-0.010248422291874885,-0.03291355082541704,-0.561973446335271
1646167789913337300,0.39133740234375,0.6302379312008619,-0.33379210188835856,-0.5061772517681121
1646167789923318300,0.401318359375,1.0712515136629341,-0.4123240790724754,-0.5334625874482095
1646167789933300200,0.41130029296875,1.4445336221575735,-0.38592707053422926,-0.6521671466752886
1646167789943282200,0.4212822265625,1.8412889606982468,-0.43404286666661496,-0.6168836518481373
1646167789953263400,0.431263427734375,2.036582984739542,-0.47179713552147146,-0.5694700126357376
1646167789963245000,0.4412451171875,2.202745022320747,-0.4958186471000314,-0.526054795409739
1646167789973226200,0.451226318359375,2.370775191861391,-0.5092494988203048,-0.496237895425409
1646167789983208200,0.461208251953125,2.598912331840396,-0.5849670031055808,-0.36184338043965397
1646167789993189400,0.471189453125,2.794038598099351,-0.7714318240031599,-0.18192805425077677
1646167790003171300,0.48117138671875,2.7439211067557334,-0.8995590222224593,-0.07276073683891444
1646167790013152000,0.491152099609375,2.5379718331873415,-0.6983709717065095,-0.19312975867949425
1646167790023134200,0.50113427734375,2.2651064936876297,-0.4575678268998861,-0.3652563306882977
1646167790033115100,0.511115234375,1.9256611883431671,-0.4538701414257288,-0.43109585342928763
1646167790043097300,0.521097412109375,1.5647487320780753,-0.4780728547900915,-0.5642964093901217
1646167790053078500,0.53107861328125,1.2191051566153763,-0.5462821754023433,-0.717615916533023
1646167790063060500,0.541060546875,0.9865081146180629,-0.774348588232696,-0.7013388816013931
1646167790073041400,0.55104150390625,0.7564233477026223,-1.0215268210291861,-0.6719544547501951
1646167790083023600,0.561023681640625,0.5563654702603816,-1.1518205496326088,-0.7164749298043549
1646167790093004500,0.571004638671875,0.18433014695644379,-1.1092577114522457,-0.7655315139181912
1646167790102986500,0.580986572265625,-0.35185821219384666,-1.1884566281124949,-0.8892815930318086
1646167790112967400,0.590967529296875,-0.5436778381228446,-1.4024386937499045,-1.0575533893086015
1646167790122949600,0.60094970703125,-0.5562912359803914,-1.5187167564824222,-1.2243612505126744
1646167790132931600,0.610931640625,-0.6744038206636905,-1.5698790807038545,-1.2924660147719085
1646167790142912500,0.62091259765625,-0.8703297128677367,-1.6706597145751119,-1.3557432858094571
1646167790152894500,0.63089453125,-1.032675991553068,-1.7450310649484395,-1.4632301393210887
1646167790162875400,0.64087548828125,-1.2163450442522763,-1.6908508542105554,-1.3555451328888535
1646167790172857600,0.650857666015625,-1.591155677488446,-1.7816648053407669,-1.2204972685609012
1646167790182838500,0.660838623046875,-2.259309790107608,-1.853333034235239,-1.1345757656473665
1646167790192820500,0.670820556640625,-2.8911615862458944,-1.7772548799440264,-1.1267978251222521
1646167790202801400,0.680801513671875,-3.382961937615275,-1.6793021629750728,-1.1659507817938923
1646167790212783600,0.69078369140625,-3.578718902993202,-1.4974682167485356,-1.2976470706716179
1646167790222764500,0.7007646484375,-3.4164731620728968,-1.3937018450647591,-1.3420219267100095
1646167790232746500,0.71074658203125,-3.1030203761190176,-1.3837573741555214,-1.1426858607362955
1646167790242727400,0.7207275390625,-2.835581153321266,-1.49416829842031,-0.8597764624103903
1646167790252709600,0.730709716796875,-2.6029694982767104,-1.4661311214596031,-0.5488434772577137
1646167790262690600,0.740690673828125,-2.22635093883574,-1.214989830251038,-0.19239267657659948
1646167790272672500,0.750672607421875,-2.174739994063973,-0.826020615541935,0.15967861211234702
1646167790282654500,0.760654541015625,-2.212302539739013,-0.4106044156730175,0.5570175774935633
1646167790292635400,0.770635498046875,-2.170171955496073,0.0754465783894062,0.8705749198004603
1646167790302617600,0.78061767578125,-1.8226035494506359,0.6073898473158479,1.1026831553675234
1646167790312598500,0.7905986328125,-1.3231553136765957,0.8971160129845142,1.1910917989216745
1646167790322580500,0.80058056640625,-0.6843517987042665,0.9327201180681586,1.2540798777543007
1646167790332561400,0.8105615234375,-0.13348024968504904,0.8815618854999542,1.3664191397331655
1646167790342543600,0.820543701171875,0.07865092738866805,0.890958074876666,1.5037920129425824
1646167790352524500,0.830524658203125,0.05061491947174072,1.0893486036285758,1.6187649844259022
1646167790362506800,0.8405068359375,-0.2598573893666267,1.5005211745783686,1.833154315689951
1646167790372487400,0.8504873046875,-0.770568192911148,1.9364409410327672,2.03890368277207
1646167790382469400,0.860469482421875,-1.198760287722945,2.1270716494381428,2.2128243716560303
1646167790392451600,0.87045166015625,-1.289133217087388,2.0015607711970804,2.3933669628977774
1646167790402432500,0.8804326171875,-1.1519979520261288,1.8937731811732053,2.494001174035668
1646167790412414500,0.89041455078125,-0.9309557387441396,1.8643144469767807,2.5380782161712645
1646167790422395400,0.9003955078125,-0.6221440565943718,1.926166799777746,2.428151422161609
1646167790432377600,0.910377685546875,-0.2549684482812881,1.966096659106016,2.3290653172485527
1646167790442358500,0.920358642578125,0.15934826591312884,1.9045710540413856,2.288353367631882
1646167790452340500,0.930340576171875,0.44834991669952867,1.8275205475866794,2.122374723793566
1646167790462321400,0.9403212890625,0.6195154616564512,1.8148013512670993,1.96580483655259
1646167790472303600,0.9503037109375,0.8453840721815824,1.8741776693433523,1.696897294767946
1646167790482285600,0.96028564453125,1.0067869325369596,1.9533371307760476,1.5133015995658934
1646167790492266500,0.9702666015625,1.3198884208351374,1.9639561399459837,1.4711435427941382
1646167790502248400,0.98024853515625,1.6608149046480654,1.6888474054336546,1.382955994644761
1646167790512229400,0.9902294921875,2.1222487593263386,1.5097978292286396,1.1332453207612037
1646167790522211600,1.000211669921875,2.5669611963063477,1.2816256179362535,0.7929395991951227
1646167790532192500,1.010192626953125,2.9180548538684845,1.0006342551261187,0.5739458428755402
1646167790542174500,1.020174560546875,3.1736265287399292,0.7220815176397561,0.4698422020614147
1646167790552155400,1.0301552734375,3.3188755421519276,0.5829460186719894,0.39274288802891966
1646167790562137600,1.0401376953125,3.3702065009385347,0.5303010546773672,0.24644465782493352
1646167790572119600,1.05011962890625,3.4828748487412926,0.5522989514738321,0.06227393921390176
1646167790582100700,1.060100830078125,3.652056526404619,0.5742927566170692,0.03217413063496351
1646167790592082400,1.07008251953125,3.870903275468945,0.5416279198557138,0.09926599152460694
1646167790602063400,1.0800634765625,3.967376859796047,0.47820028056204317,0.1202880290262401
1646167790612045600,1.090045654296875,3.8933600219488143,0.35718846730589865,0.09352598656788468
1646167790622026500,1.100026611328125,3.6324563383996487,0.2724140886008739,0.03695844230204821
1646167790632008400,1.110008544921875,3.16444953507185,0.3659872753113508,0.10731938799023627
1646167790641989400,1.1199892578125,2.6447271575540303,0.553330632609129,0.19710465365983545
1646167790651971600,1.1299716796875,2.301256834477186,0.626748335519433,0.3015203560978174
1646167790661953500,1.13995361328125,2.0657319223344324,0.5024357271522283,0.4373278796866536
1646167790671934700,1.149934814453125,1.883803575822711,0.16556524073183534,0.5239704634163528
1646167790681916400,1.15991650390625,1.7378654111027716,-0.18725100283920765,0.47955169517099855
1646167790691897600,1.169897705078125,1.5850287190407513,-0.5302420179665088,0.299611307606101
1646167790701879600,1.179879638671875,1.397256907197833,-0.9490309091389179,0.09793320855088532
1646167790711860500,1.189860595703125,1.0527028805375098,-1.3989192874521017,-0.015317469184473156
1646167790721842400,1.199842529296875,0.7558791578233242,-1.7442045509964226,0.03858494752533734
1646167790731823400,1.2098232421875,0.3880956467449665,-2.0482342595666645,0.11222381890565156
1646167790741805600,1.2198056640625,-0.17269406969845294,-2.190668215557933,0.09544131866991519
1646167790751787500,1.22978759765625,-0.7932832980662584,-2.0709861896008253,-0.03807202956713736
1646167790761768700,1.239768798828125,-1.4619523744702339,-1.9108622631400822,-0.21686237031407654
1646167790771750400,1.24975048828125,-2.123730522316694,-1.9954899268507957,-0.31418942966535685
1646167790781731600,1.259731689453125,-2.754534855228662,-2.1412410445660353,-0.3458293072931468
1646167790791713500,1.269713623046875,-3.295532660487294,-2.231122683282196,-0.3835707897316664
1646167790801694700,1.27969482421875,-3.521588318017125,-2.38375683850944,-0.5013226148111746
1646167790811676400,1.289676513671875,-3.455512794563174,-2.929405392183363,-0.51675592892766
1646167790821658600,1.29965869140625,-3.2338445583373305,-3.454856668742001,-0.32186920704562216
1646167790831639600,1.3096396484375,-2.9684593454599377,-3.4763986384645102,-0.04692958202250302
1646167790841621500,1.31962158203125,-2.93048412733078,-2.979076601064205,0.19137180909626184
1646167790851602400,1.3296025390625,-3.1267624862343073,-2.2795096975713967,0.32361115534212437
1646167790861584400,1.33958447265625,-3.627620588806271,-1.4475588151976466,0.2258880824105814
1646167790871565600,1.349565673828125,-4.382852680897712,-0.4442722919970751,-0.11261150304898619
1646167790881547500,1.359547607421875,-4.855775897839665,0.42876872565597296,-0.47317529200688
1646167790891529500,1.369529541015625,-4.7611143313705915,0.8834957761719823,-0.9114541157428174
1646167790901510400,1.379510498046875,-4.351038908007741,1.4479004682421683,-1.219942703418061
1646167790911492600,1.38949267578125,-3.1761358812123537,1.7611337662264703,-1.595965415857732
1646167790921473500,1.3994736328125,-1.7169383584082125,1.712060523238778,-1.918203273552656
1646167790931455500,1.40945556640625,-0.45289515891373155,1.45758628821522,-1.797130962280929
1646167790941437400,1.4194375,0.3360159154176712,1.1321712617889046,-1.4740943554237484
1646167790951418400,1.42941845703125,0.9991852253615856,0.9329200245544313,-1.3001703055389224
1646167790961400600,1.439400634765625,1.4212597140759229,0.8023053934335708,-1.2786924870938061
1646167790971381500,1.449381591796875,1.3807523471206427,0.702238168528676,-1.1678691095706075
1646167790981363500,1.459363525390625,1.0644809966146946,0.8581143744170665,-1.1834634229350833
1646167790991344400,1.469344482421875,1.0682803888976573,0.8891501486718654,-1.1569381849072873
1646167791001326600,1.47932666015625,1.135128650289774,1.0316752900779247,-0.9569102642118931
1646167791011308500,1.48930859375,0.8557833011209964,1.4884984360903502,-0.6700907067049294
1646167791021289500,1.49928955078125,0.2926367924183607,1.862253422793746,-0.33050917122755197
1646167791031271400,1.509271484375,-0.15841478445529936,1.9706144287914036,0.052762087568268175
1646167791041252600,1.519252685546875,-0.6732102269649505,1.9954367353588343,0.375510086742416
1646167791051235000,1.529235107421875,-1.0260399145394563,2.039697025106847,0.7047948672741651
1646167791061217000,1.539217041015625,-0.9851461786150931,2.069875013488531,0.9231408272095024
1646167791071198000,1.549197998046875,-0.6478197651207447,2.03322958265841,1.0742383474539965
1646167791081180200,1.55918017578125,-0.02408054828941822,1.953953801369667,1.2158707047387958
1646167791091161000,1.5691611328125,0.7499567820370197,1.8442106933638451,1.3281661275759338
1646167791101143000,1.57914306640625,1.4781173273295163,1.7420789371445775,1.335652830069512
1646167791111124000,1.5891240234375,2.0246634143650533,1.844423751592636,1.0917725428398697
1646167791121106000,1.59910595703125,2.512860772806406,1.8844944806963204,0.8366095218345523
1646167791131088100,1.609088134765625,3.0016069973021744,1.767611730068922,0.5878926082286984
1646167791141069000,1.619069091796875,3.3156793764591215,1.5591139410614967,0.2608051185455173
1646167791151051000,1.629051025390625,3.615222879526019,1.3755243833392858,-0.10759656096380203
1646167791161032000,1.639031982421875,3.7363206174999473,1.1958593055844307,-0.33787363558094946
1646167791171014100,1.64901416015625,3.851440450108051,0.9266928206026553,-0.41592078839018937
1646167791180995800,1.658995849609375,3.8945810881763694,0.5313882653921842,-0.35373058193698526
1646167791190977000,1.66897705078125,3.9262113211929797,0.10318097301125526,-0.12370631303712724
1646167791200959000,1.678958984375,4.000076767870784,-0.34325931067466736,0.24172742004469036
1646167791210940200,1.688940185546875,4.001831502583623,-0.8027677502483129,0.4719530567355454
1646167791220922000,1.698922119140625,3.9558459964781996,-1.1623691239148377,0.6821548731818795
1646167791230902800,1.70890283203125,3.6992847260475155,-1.4824217465251683,0.8784230029523372
1646167791240885000,1.718885009765625,3.1156647536367177,-1.684363538017869,0.9362929350536316
1646167791250867200,1.7288671875,2.556449154642224,-1.6385294230818748,0.7288982119172811
1646167791260848000,1.73884814453125,1.9601795440167187,-1.412411806231737,0.2151298474330455
1646167791270829800,1.748829833984375,1.3872329413115978,-1.2647393650650978,-0.21355719128884373
1646167791280812000,1.75881201171875,0.8520645728588103,-1.1787585331797599,-0.5841778254892677
1646167791290793000,1.76879296875,0.1958715316683054,-1.1006786836773157,-0.9926984936907887
1646167791300775200,1.778775146484375,-0.8167185341894626,-0.8282967437803744,-1.2746304983519017
1646167791310756000,1.788756103515625,-1.626227575391531,-0.6978782197535037,-1.4385226913049816
1646167791320738000,1.798738037109375,-2.1581629532724618,-0.9174395468279719,-1.5518544714525342
1646167791330719000,1.808718994140625,-2.5439368790715933,-1.2098451608389615,-1.4334624853059648
1646167791340701200,1.818701171875,-2.6926322335451838,-1.681530068157613,-1.0924327603142707
1646167791350683000,1.828682861328125,-2.8004607401013373,-1.9377397486716508,-0.9772332865986972
1646167791360664000,1.8386640625,-2.9342110388994214,-1.9955954330518841,-0.9784623900022357
1646167791370646000,1.84864599609375,-3.0322394514530897,-2.217844099514186,-1.0121060817331076
1646167791380627000,1.858626953125,-3.1346009247750044,-2.6135353159546852,-0.9169774092089384
1646167791390609200,1.868609130859375,-3.316806919184327,-2.826034741818905,-0.7531373117692768
1646167791400590800,1.8785908203125,-3.579763443610072,-2.7415014783933755,-0.7036401442810892
1646167791410572000,1.888572021484375,-3.9583588560819623,-2.3622081467851994,-0.731853043134883
1646167791420554000,1.898553955078125,-4.509279504939913,-1.9734961217075586,-0.718149585018307
1646167791430536000,1.908535888671875,-5.350338699659705,-1.400942025451362,-0.6649130848713218
1646167791440516900,1.918516845703125,-6.195034789577126,-0.6433630779728293,-0.7366195999495685
1646167791450499000,1.9284990234375,-6.585810469186305,-0.04969020584225654,-0.9365531934250145
1646167791460480000,1.93847998046875,-6.307865049943327,0.3716816875606775,-1.068087277478352
1646167791470462200,1.948462158203125,-5.336645689871907,0.6278843538120389,-0.9934734966512769
1646167791480444000,1.95844384765625,-3.9466666647225614,0.5595245188131928,-0.7430236217729747
1646167791490425000,1.968425048828125,-2.6163655709445477,0.3973445366054773,-0.3723998457673937
1646167791500407000,1.978406982421875,-1.3286194243013858,0.38959260730445383,0.03228577431589365
1646167791510388000,1.988387939453125,-0.17430267393887042,0.5585100810736418,0.2661835967134684
1646167791520370000,1.998369873046875,0.5625356833279133,0.7795005641683935,0.3167904059439897
1646167791530352000,2.00835205078125,1.0867834293156862,0.9628118894711136,0.3878839767556637
1646167791540333000,2.0183330078125,1.3333043672472238,1.0785407938882707,0.4412658036574721
1646167791550315000,2.02831494140625,1.316854752227664,1.2495534863710402,0.4852572864014655
1646167791560296000,2.0382958984375,1.1945277647197245,1.4385457799196242,0.5628235603585839
1646167791570278000,2.04827783203125,1.1399608927518128,1.525041575589776,0.6535632041435688
1646167791580260000,2.058260009765625,1.2055004096329212,1.542596521502733,0.854775658448413
1646167791590241000,2.068240966796875,1.3504986631542444,1.5555407587498427,1.0990317201878874
1646167791600223000,2.078222900390625,1.4517507139295338,1.6034619090929627,1.3086080251470207
1646167791610205000,2.088204833984375,1.4914070170134306,1.6767945640683173,1.4025843858309088
1646167791620186000,2.09818603515625,1.681718576467037,1.764594135813415,1.3238355510257185
1646167791630168000,2.10816796875,2.0044605842918157,1.9890876585930584,1.2484303275600075
1646167791640149000,2.11814892578125,2.308291555419564,2.1363123559921977,1.1246771797064692
1646167791650131000,2.128130859375,2.634292272779345,2.171610463866591,0.9492100650981068
1646167791660113200,2.138113037109375,2.8863083009958266,2.086626826325059,0.7114161120448261
1646167791670094000,2.148093994140625,3.0968606844455002,1.7685276758700608,0.6234833423741162
1646167791680076000,2.158075927734375,3.3439263967782256,1.3610668189197779,0.6317606107234954
